,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
23,23,35,3799,36,1712,36,1573,36,1337,36,1467,36,3372,36,1416,36,1275,36,1360,36,1580,36,2269,36,2406,36,1574,36,1201,36,1446,36,1449,36,1959,36,1408,36,1452
24,24,26,2284,27,398,27,393,27,307,27,802,27,1203,27,1552,27,1413,27,1020,27,1013,27,664,27,563,27,360,27,597,27,650,27,677,27,1538,27,1150,27,1117
25,25,35,3761,36,1694,36,1608,36,1370,36,1492,36,4568,36,1567,36,1959,36,1229,36,1433,36,2271,36,2252,36,1474,36,1210,36,1374,36,1581,36,2074,36,1422,36,1461
26,26,41,4917,42,1773,42,1722,42,1357,42,1507,42,3886,42,1630,42,1452,42,1534,42,1551,42,1951,42,2080,42,3113,42,1232,42,1353,42,1455,42,1916,42,1399,42,1465
27,27,36,3929,37,1677,37,1698,37,1376,37,1635,37,3178,37,1246,37,1312,37,1320,37,1521,37,2491,37,1901,37,2698,37,1391,37,1482,37,1469,37,1755,37,1393,37,1464
28,28,55,8206,56,1646,56,1753,56,1389,56,1587,56,3628,56,1306,56,1680,56,1630,56,1471,56,2172,56,1767,56,1590,56,1208,56,1331,56,1321,56,1694,56,1406,56,1479
29,29,69,12189,70,1630,70,1653,70,1371,70,1485,70,4237,70,1456,70,1824,70,1687,70,1566,70,2039,70,2348,70,1885,70,1203,70,1339,70,1545,70,1936,70,1425,70,1494
30,30,46,6001,47,1650,47,1895,47,1392,47,1884,47,3186,47,1251,47,1480,47,1695,47,1676,47,2504,47,1892,47,1699,47,1206,47,1826,47,1627,47,1942,47,1400,47,1459
31,31,42,5152,43,1675,43,1840,43,1353,43,1532,43,2679,43,1364,43,1284,43,2118,43,1718,43,1778,43,1932,43,1636,43,1218,43,2064,43,1404,43,1954,43,1392,43,1463
32,32,31,3049,32,1379,32,1485,32,1176,32,1482,32,2297,32,1236,32,1262,32,1823,32,1620,32,2049,32,2099,32,1266,32,1154,32,2252,32,1277,32,1915,32,1369,32,1725
33,33,49,6704,50,1630,50,2317,50,1361,50,1683,50,2427,50,1314,50,1311,50,1308,50,1510,50,1988,50,2006,50,1382,50,1281,50,1455,50,1405,50,2435,50,1458,50,1607
34,34,61,9871,62,1597,62,1940,62,1378,62,1703,62,5161,62,1257,62,1740,62,1395,62,1574,62,2371,62,2054,62,1442,62,1293,62,1620,62,1338,62,2685,62,1423,62,1482
35,35,56,8474,57,1635,57,1742,57,1368,57,1386,57,4677,57,1250,57,1479,57,1376,57,1521,57,2146,57,2000,57,1484,57,1277,57,1418,57,1384,57,2413,57,1400,57,1521
36,36,32,3228,33,1832,33,1878,33,1239,33,2087,33,2799,33,1268,33,2774,33,1277,33,1695,33,2285,33,1988,33,1253,33,1231,33,1895,33,1487,33,2337,33,1387,33,1447
37,37,32,3226,33,1470,33,2143,33,1257,33,1638,33,2716,33,1221,33,1823,33,1298,33,1712,33,1756,33,2267,33,1421,33,1196,33,1734,33,1372,33,2377,33,1411,33,1441
38,38,58,9039,59,1622,59,2018,59,1370,59,1608,59,1767,59,1325,59,2141,59,2720,59,1765,59,1575,59,2397,59,1659,59,1214,59,2109,59,1454,59,2124,59,1400,59,1467
39,39,25,2147,26,213,26,235,26,181,26,509,26,483,26,466,26,1176,26,857,26,1013,26,207,26,294,26,190,26,424,26,515,26,505,26,1224,26,923,26,951
40,40,76,14531,77,1634,77,2081,77,1367,77,1551,77,1397,77,1325,77,1780,77,1352,77,1784,77,1270,77,2351,77,1756,77,1229,77,1482,77,1626,77,1909,77,1414,77,1486
41,41,55,8221,56,1715,56,2060,56,1585,56,1654,56,2525,56,1266,56,1780,56,1720,56,1735,56,2222,56,2371,56,1530,56,1211,56,1423,56,1589,56,1905,56,1396,56,1488
42,42,33,3397,34,1532,34,1944,34,1305,34,3041,34,1373,34,1226,34,1433,34,1566,34,1434,34,1848,34,2257,34,1377,34,1185,34,1355,34,1605,34,1897,34,1399,34,1442
43,43,46,6011,47,1820,47,2009,47,1360,47,1837,47,2357,47,1272,47,2230,47,1764,47,1723,47,1560,47,2427,47,1382,47,1202,47,1409,47,1477,47,2097,47,1437,47,1454
44,44,41,4929,42,1635,42,2086,42,1378,42,1673,42,2083,42,1246,42,1868,42,1788,42,1651,42,1505,42,2424,42,1327,42,1211,42,1425,42,1364,42,2401,42,1400,42,1474
45,45,36,3912,37,1638,37,1882,37,1363,37,1762,37,1777,37,1372,37,1521,37,1571,37,1462,37,1450,37,2785,37,1435,37,1244,37,1424,37,1502,37,2427,37,1408,37,1511
46,46,43,5380,44,1562,44,1811,44,1355,44,1449,44,1809,44,1297,44,1704,44,1616,44,1649,44,1412,44,2569,44,1434,44,1198,44,1482,44,1375,44,2321,44,1410,44,1468
47,47,23,2136,24,64,24,74,24,60,24,242,24,239,24,179,24,457,24,625,24,499,24,90,24,136,24,59,24,169,24,190,24,182,24,1267,24,931,24,969
48,48,34,3858,35,1677,35,1816,35,1313,35,1432,35,2279,35,1363,35,1864,35,1429,35,1837,35,1385,35,2381,35,1376,35,1275,35,1791,35,1336,35,1993,35,1437,35,1443
49,49,60,9582,61,1607,61,1835,61,1402,61,1492,61,1984,61,1225,61,1667,61,1642,61,2042,61,1356,61,2240,61,1458,61,1216,61,1629,61,1376,61,1949,61,1412,61,1513
50,50,31,3064,32,1318,32,1676,32,1174,32,1447,32,1546,32,1190,32,1910,32,1631,32,1714,32,1176,32,1946,32,1242,32,1137,32,1622,32,1280,32,1972,32,1361,32,1434
51,51,46,5997,47,1621,47,2017,47,1376,47,1430,47,1586,47,1246,47,2260,47,1677,47,1949,47,1512,47,2294,47,1519,47,1205,47,2195,47,1373,47,2580,47,1433,47,1468
52,52,63,10764,64,1599,64,1884,64,1443,64,1316,64,1793,64,1381,64,1429,64,2212,64,2023,64,1850,64,2364,64,2037,64,1221,64,1661,64,1355,64,2363,64,1396,64,1474
53,53,66,11752,67,1630,67,2065,67,1377,67,1279,67,2209,67,1249,67,1992,67,2216,67,2016,67,1495,67,2175,67,1624,67,1228,67,1604,67,1331,67,2448,67,1445,67,1487
54,54,30,2889,31,1206,31,1585,31,1020,31,1192,31,1250,31,1191,31,1380,31,1477,31,1740,31,1263,31,1822,31,1250,31,1109,31,1563,31,1310,31,2481,31,1357,31,1426
55,55,65,11024,66,1585,66,1897,66,1379,66,1325,66,1336,66,1443,66,1882,66,1915,66,2014,66,1769,66,2930,66,1612,66,1220,66,1478,66,1493,66,2394,66,1415,66,1477
56,56,36,3947,37,1588,37,2080,37,1415,37,1519,37,1507,37,1393,37,2143,37,2066,37,1536,37,1943,37,2442,37,1612,37,1199,37,2208,37,1431,37,2312,37,1389,37,1460
57,57,45,5758,46,1557,46,1977,46,1453,46,1447,46,1484,46,1276,46,1358,46,1812,46,1535,46,1965,46,1556,46,1561,46,1204,46,1826,46,1432,46,2404,46,1394,46,1472
58,58,30,2886,31,1186,31,1919,31,1029,31,1296,31,1270,31,1126,31,1416,31,1515,31,1840,31,1396,31,1670,31,1163,31,1106,31,1343,31,1261,31,2022,31,1348,31,1442
59,59,43,5363,44,1572,44,2320,44,1439,44,1409,44,1500,44,1231,44,1460,44,1534,44,2080,44,1840,44,1982,44,1568,44,1271,44,1515,44,1452,44,1939,44,1386,44,1465
60,60,67,11597,68,1614,68,1727,68,1370,68,1833,68,1518,68,1374,68,1310,68,1907,68,1966,68,1708,68,2022,68,1475,68,1212,68,1518,68,1567,68,2060,68,1404,68,1472
61,61,34,3568,35,1526,35,1744,35,1305,35,1567,35,1352,35,1243,35,1290,35,2122,35,1750,35,1616,35,1860,35,1449,35,1200,35,1495,35,1381,35,1913,35,1392,35,1448
62,62,94,21050,95,1836,95,1877,95,1397,95,1642,95,1381,95,1295,95,1419,95,3668,95,1755,95,2067,95,2072,95,1527,95,1247,95,1490,95,2087,95,2545,95,1463,95,1504
63,63,39,4509,40,1790,40,1808,40,1353,40,1599,40,1300,40,1452,40,1361,40,2984,40,1982,40,2215,40,2155,40,1558,40,1203,40,1384,40,2061,40,2413,40,1399,40,1474
64,64,107,26486,108,2307,108,1834,108,1408,108,1817,108,2898,108,1526,108,1465,108,2998,108,2063,108,2474,108,2460,108,1596,108,1258,108,1533,108,2627,108,2585,108,1480,108,1528
65,65,32,3240,33,2451,33,1597,33,1250,33,1513,33,2839,33,1288,33,1943,33,2999,33,1647,33,1683,33,1915,33,1323,33,1156,33,1543,33,1831,33,2328,33,1414,33,1466
66,66,46,5999,47,2919,47,1741,47,1366,47,1723,47,2926,47,1259,47,1387,47,2510,47,1678,47,2342,47,2148,47,1493,47,1205,47,1469,47,2968,47,2303,47,1400,47,1496
67,67,50,7029,51,1702,51,1766,51,1371,51,1634,51,4392,51,1404,51,1456,51,2770,51,1622,51,2305,51,2040,51,1665,51,1219,51,1540,51,2181,51,2428,51,1414,51,1477
68,68,37,4118,38,1669,38,1794,38,1353,38,1486,38,3049,38,1426,38,1418,38,2309,38,1791,38,2174,38,2090,38,1566,38,1191,38,1500,38,1676,38,2658,38,1385,38,1476
69,69,41,4921,42,1760,42,2355,42,1357,42,1455,42,2981,42,1366,42,1293,42,3335,42,1849,42,2220,42,2131,42,1546,42,1202,42,1604,42,1484,42,2314,42,1470,42,1456
70,70,39,4502,40,1671,40,3262,40,1374,40,1536,40,2557,40,1402,40,1284,40,2356,40,1828,40,2418,40,2475,40,1628,40,1210,40,1417,40,2171,40,2187,40,1397,40,1473
71,71,53,7703,54,1656,54,3050,54,1372,54,1606,54,2869,54,1540,54,1341,54,1319,54,1746,54,2172,54,2477,54,1964,54,1243,54,1827,54,1755,54,1938,54,1414,54,1471
72,72,63,10435,64,3066,64,3112,64,1375,64,1465,64,3223,64,1495,64,1292,64,1321,64,1601,64,1766,64,2708,64,1539,64,1236,64,1977,64,2461,64,1980,64,1413,64,1482
73,73,41,4914,42,3794,42,2009,42,1387,42,1673,42,2753,42,1358,42,1354,42,1253,42,1753,42,1946,42,2682,42,1510,42,1200,42,1862,42,1574,42,2400,42,1410,42,1474
74,74,51,7232,52,1920,52,1978,52,1398,52,1599,52,2762,52,1424,52,1270,52,1297,52,1726,52,1557,52,2381,52,1654,52,1209,52,2050,52,1484,52,1983,52,1410,52,1553
75,75,48,6449,49,1812,49,1904,49,1502,49,1531,49,4214,49,2588,49,1308,49,1258,49,1681,49,1290,49,2358,49,1516,49,1203,49,1989,49,1359,49,1953,49,1398,49,1472
76,76,48,6446,49,1788,49,1836,49,1399,49,1506,49,3056,49,1356,49,1295,49,1548,49,1946,49,1317,49,2449,49,1453,49,1207,49,1438,49,1518,49,2358,49,1402,49,1470
77,77,28,2589,29,1070,29,821,29,664,29,1135,29,1187,29,2136,29,1154,29,1458,29,1680,29,702,29,1197,29,763,29,924,29,1053,29,1116,29,2165,29,1339,29,1351
78,78,46,6006,47,1727,47,1821,47,1471,47,1375,47,2039,47,2334,47,1344,47,1674,47,1709,47,1398,47,2417,47,1675,47,1217,47,1594,47,1417,47,2425,47,1389,47,1514
79,79,50,6936,51,2190,51,1753,51,1369,51,1489,51,1921,51,1651,51,1288,51,1310,51,1535,51,1535,51,2080,51,1471,51,1223,51,1391,51,1377,51,2858,51,1389,51,1478
80,80,68,11877,69,2990,69,1800,69,1364,69,1788,69,2085,69,1681,69,1336,69,1194,69,1525,69,1298,69,2120,69,2489,69,1221,69,1380,69,1391,69,2554,69,1404,69,1483
81,81,46,5973,47,2924,47,2158,47,1366,47,1629,47,1856,47,2697,47,1281,47,1176,47,1584,47,1404,47,1972,47,1442,47,1209,47,1377,47,1412,47,2421,47,1387,47,1460
82,82,43,5318,44,2932,44,2059,44,1366,44,1505,44,2004,44,1515,44,1363,44,1385,44,1463,44,1873,44,2034,44,1381,44,1214,44,1369,44,1411,44,1764,44,1392,44,1487
83,83,49,6742,50,2540,50,2116,50,1379,50,1821,50,2380,50,1507,50,1326,50,1232,50,1528,50,2236,50,1987,50,1535,50,1259,50,1402,50,1423,50,1739,50,1394,50,1466
84,84,38,4327,39,2535,39,1724,39,1368,39,1533,39,4517,39,1408,39,1398,39,1483,39,1462,39,2317,39,2320,39,3357,39,1229,39,1353,39,1371,39,1679,39,1391,39,1454
85,85,68,11905,69,2296,69,1945,69,1356,69,1585,69,3095,69,1352,69,1338,69,1224,69,1478,69,2194,69,2041,69,5146,69,1223,69,1390,69,1427,69,1644,69,1411,69,1505
86,86,76,14483,77,1774,77,1766,77,1366,77,1663,77,2680,77,1302,77,1336,77,1197,77,1507,77,2714,77,2201,77,2916,77,1234,77,1382,77,1434,77,1641,77,1408,77,1541
87,87,50,6914,51,1990,51,2196,51,1383,51,1436,51,2502,51,1569,51,1456,51,1411,51,1449,51,2011,51,2073,51,1662,51,1222,51,1369,51,1388,51,1651,51,1417,51,1519
88,88,84,17287,85,3000,85,2122,85,1365,85,1681,85,2672,85,1885,85,1396,85,1226,85,1558,85,1823,85,2132,85,1495,85,1228,85,1394,85,1372,85,1697,85,1533,85,1505
89,89,58,9051,59,2050,59,1958,59,1375,59,1735,59,2101,59,1534,59,1335,59,1208,59,1537,59,1694,59,2573,59,1456,59,1224,59,1375,59,1581,59,1699,59,1572,59,1481
90,90,60,9569,61,2987,61,1857,61,1384,61,1451,61,2195,61,1340,61,1284,61,1199,61,1644,61,1788,61,2879,61,1518,61,1209,61,1482,61,1536,61,1634,61,1424,61,1467
91,91,53,7703,54,1897,54,1828,54,2371,54,1554,54,1793,54,1279,54,1905,54,1229,54,1579,54,1835,54,2407,54,1423,54,1224,54,1350,54,1549,54,1630,54,1420,54,1486
92,92,95,21254,96,1724,96,1932,96,5147,96,1793,96,3671,96,1667,96,1417,96,1223,96,1616,96,1726,96,2407,96,1493,96,1239,96,1452,96,1557,96,1683,96,1461,96,1525
93,93,80,15731,81,2022,81,1666,81,4119,81,1639,81,3183,81,1296,81,1343,81,1211,81,1496,81,1912,81,2694,81,1608,81,1248,81,1384,81,1428,81,1663,81,1511,81,1496
94,94,29,2719,30,1428,30,1110,30,2123,30,1093,30,2799,30,1116,30,1728,30,1286,30,1492,30,1091,30,1830,30,942,30,1065,30,1166,30,1140,30,1540,30,1346,30,1375
95,95,75,14175,76,2150,76,1884,76,2930,76,1374,76,2608,76,1402,76,2181,76,1233,76,1498,76,1678,76,2476,76,1585,76,1217,76,1370,76,1387,76,1644,76,1428,76,1480
96,96,43,5284,44,2635,44,1921,44,2613,44,1450,44,2645,44,1353,44,1469,44,1180,44,1514,44,1656,44,2927,44,1489,44,1206,44,1388,44,1361,44,1616,44,1405,44,1454
97,97,65,11016,66,3668,66,2042,66,2691,66,2211,66,2245,66,1475,66,1524,66,1467,66,1444,66,1811,66,2608,66,1419,66,1211,66,1456,66,1358,66,1611,66,1405,66,1495
98,98,38,4306,39,2985,39,1818,39,1926,39,1719,39,2336,39,1284,39,1384,39,1316,39,1431,39,1875,39,3132,39,1359,39,1229,39,1452,39,1475,39,1640,39,1402,39,1474
99,99,56,8478,57,1899,57,1672,57,1997,57,1654,57,1729,57,1385,57,1449,57,1671,57,1471,57,1876,57,2755,57,1362,57,1196,57,1502,57,1500,57,1621,57,1387,57,1485
100,100,49,6626,50,2195,50,1665,50,1909,50,1493,50,2520,50,1293,50,1315,50,2081,50,1435,50,1723,50,2189,50,1453,50,1195,50,1446,50,1355,50,1630,50,1431,50,1472
