,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
10,10,23,2218,41,14,41,17,41,18,41,19,41,18,41,18,39,41,39,45,39,50,41,23,41,19,41,17,41,194,41,225,41,208,41,2649,41,2049,41,2142
11,11,50,8278,70,17,70,21,70,27,70,32,70,30,70,31,70,54,70,56,70,63,70,41,70,27,70,22,70,217,70,253,70,221,70,2100,70,1904,70,1984
12,12,50,8289,70,17,70,22,70,87,70,29,70,31,70,29,70,58,70,57,70,53,70,28,70,24,70,21,70,195,70,242,70,205,70,2285,70,2082,70,2145
13,13,51,8233,60,20,60,25,60,26,60,33,60,31,60,30,60,110,60,62,60,73,60,32,60,32,60,24,60,240,60,365,60,259,60,1642,60,1349,60,1411
14,14,43,6377,52,31,52,35,52,38,52,44,52,94,52,40,52,76,52,70,52,86,52,67,52,46,52,36,52,314,52,371,52,334,52,2424,52,2018,52,2219
15,15,43,6364,52,30,52,83,52,38,52,42,52,45,52,49,52,75,52,68,52,88,52,50,52,44,52,34,52,274,52,358,52,368,52,2650,52,2162,52,2253
16,16,43,6377,52,32,52,41,52,40,52,46,52,49,52,47,52,71,52,71,52,86,52,48,52,37,52,33,52,273,52,326,52,290,52,2645,52,2260,52,2284
17,17,55,9850,70,101,70,114,70,130,70,157,70,139,70,779,70,198,70,186,70,229,70,234,70,115,70,97,70,303,70,337,70,323,70,4421,70,4004,70,4182
18,18,54,9696,74,20,74,21,74,25,74,39,74,40,74,39,74,71,74,71,74,111,74,41,74,26,74,23,74,235,74,300,74,245,74,2729,74,2351,74,2446
19,19,55,10030,75,25,75,23,75,29,75,38,75,37,75,37,75,79,75,69,75,93,75,39,75,32,75,23,75,299,75,382,75,310,75,2605,75,2212,75,2272
20,20,43,6284,52,29,52,38,52,36,52,46,52,42,52,41,52,75,52,66,52,80,52,50,52,40,52,34,52,302,52,424,52,385,52,2957,52,2067,52,2181
21,21,53,9462,73,25,73,29,73,23,73,37,73,37,73,32,73,66,73,634,73,91,73,40,73,28,73,22,73,277,73,314,73,285,73,2387,73,2294,73,2369
22,22,50,9120,63,32,63,39,63,41,63,48,63,47,63,44,63,76,63,88,63,96,63,62,63,41,63,32,63,283,63,409,63,286,63,2392,63,2235,63,2376
23,23,47,7045,64,19,64,22,64,26,64,34,64,32,64,33,64,60,64,58,64,69,64,35,64,24,64,71,64,253,64,336,64,264,64,2560,64,2361,64,2488
24,24,69,13757,88,85,88,30,88,35,88,47,88,46,88,44,88,84,88,102,88,96,88,54,88,35,88,29,88,274,88,405,88,292,88,2426,88,2249,88,2363
25,25,50,9093,63,35,63,35,63,46,63,398,63,49,63,49,63,81,63,86,63,101,63,68,63,36,63,36,63,355,63,389,63,337,63,2253,63,2101,63,2179
26,26,23,2204,41,16,41,17,41,17,41,19,41,20,41,18,39,39,39,44,39,43,41,26,41,17,41,17,41,200,41,235,41,191,41,2228,41,2042,41,2119
27,27,50,8248,70,23,70,23,70,26,70,34,70,33,70,37,70,57,70,62,70,63,70,38,70,25,70,24,70,219,70,237,70,293,70,2310,70,1857,70,1959
28,28,50,8265,70,22,70,23,70,24,70,37,70,29,70,29,70,55,70,54,70,60,70,46,70,25,70,22,70,198,70,230,70,211,70,2212,70,2108,70,2137
29,29,51,8913,60,21,60,25,60,28,60,38,60,31,60,34,60,63,60,68,60,70,60,44,60,26,60,24,60,239,60,353,60,251,60,1442,60,1360,60,1450
30,30,43,6330,52,31,52,38,52,41,52,53,52,48,52,42,52,117,52,77,52,87,52,65,52,40,52,39,52,309,52,374,52,326,52,2136,52,2060,52,2098
31,31,43,6348,52,33,52,36,52,42,52,44,52,44,52,45,52,75,52,82,52,94,52,53,52,37,52,37,52,278,52,331,52,288,52,2345,52,2164,52,2217
32,32,43,6284,52,32,52,37,52,36,52,46,52,41,52,49,52,74,52,82,52,82,52,51,52,39,52,34,52,264,52,314,52,286,52,2331,52,2180,52,2243
33,33,55,9808,70,112,70,108,70,138,70,153,70,143,70,142,70,205,70,208,70,218,70,140,70,105,70,106,70,294,70,345,70,383,70,4175,70,3991,70,4169
34,34,54,9749,74,23,74,32,74,26,74,44,74,539,74,42,74,67,74,69,74,90,74,33,74,27,74,30,74,235,74,264,74,225,74,2744,74,2372,74,2437
35,35,55,10004,75,29,75,27,75,37,75,35,75,32,75,37,75,70,75,66,75,74,75,36,75,28,75,26,75,296,75,319,75,313,75,2513,75,2196,75,2259
36,36,43,6304,52,32,52,33,52,44,52,47,52,49,52,43,52,76,52,72,52,83,52,62,52,36,52,33,52,291,52,332,52,313,52,2297,52,2091,52,2179
37,37,53,9423,73,23,73,33,73,30,73,47,73,36,73,45,73,316,73,73,73,96,73,38,73,28,73,25,73,276,73,296,73,273,73,2537,73,2221,73,2351
38,38,50,9111,63,38,63,38,63,53,63,57,63,49,63,49,63,185,63,77,63,79,63,52,63,38,63,39,63,275,63,319,63,277,63,2601,63,2249,63,2326
39,39,47,7058,64,31,64,18,64,32,64,31,64,32,64,32,64,80,64,56,64,68,64,41,64,24,64,25,64,251,64,342,64,257,64,2935,64,2377,64,2472
40,40,69,13816,88,50,88,28,88,49,88,52,88,49,88,47,88,181,88,75,88,101,88,46,88,36,88,33,88,277,88,326,88,352,88,2746,88,2266,88,2365
41,41,50,9137,63,55,63,40,63,59,63,54,63,50,63,48,63,119,63,78,63,103,63,54,63,45,63,36,63,312,63,356,63,338,63,2389,63,2078,63,2155
42,42,23,2206,41,29,41,16,41,23,41,24,41,23,41,22,39,47,39,39,39,51,41,23,41,27,41,16,41,208,41,220,41,188,41,2196,41,1998,41,2136
43,43,50,8393,70,36,70,20,70,34,70,48,70,44,70,33,70,58,70,59,70,65,70,33,70,33,70,24,70,212,70,234,70,220,70,2299,70,1884,70,1945
44,44,50,8265,70,34,70,18,70,31,70,30,70,27,70,33,70,60,70,56,70,58,70,37,70,34,70,20,70,205,70,276,70,202,70,2552,70,2030,70,2099
45,45,51,8242,60,38,60,20,60,36,60,42,60,45,60,30,60,69,60,65,60,77,60,38,60,87,60,21,60,253,60,273,60,255,60,1620,60,1343,60,1409
46,46,43,6306,52,39,52,32,52,55,52,52,52,54,52,44,52,83,52,76,52,81,52,52,52,46,52,33,52,294,52,365,52,315,52,2381,52,2002,52,2064
47,47,43,6311,52,33,52,30,52,55,52,58,52,44,52,51,52,134,52,78,52,93,52,54,52,44,52,35,52,268,52,301,52,342,52,2592,52,2147,52,2264
48,48,43,6348,52,33,52,39,52,52,52,69,52,49,52,47,52,81,52,72,52,80,52,55,52,44,52,34,52,282,52,310,52,286,52,2648,52,2211,52,2221
49,49,55,9789,70,108,70,126,70,140,70,166,70,143,70,149,70,240,70,198,70,215,70,170,70,133,70,97,70,302,70,412,70,297,70,4499,70,3943,70,4154
50,50,54,9591,74,29,74,25,74,35,74,46,74,45,74,40,74,154,74,73,74,74,74,39,74,32,74,24,74,253,74,300,74,230,74,2920,74,2340,74,2444
51,51,55,9947,75,25,75,25,75,28,75,37,75,37,75,41,75,322,75,68,75,69,75,40,75,32,75,23,75,277,75,378,75,314,75,2597,75,2124,75,2249
52,52,43,6332,52,34,52,30,52,39,52,43,52,52,52,41,52,287,52,76,52,77,52,56,52,47,52,36,52,306,52,341,52,311,52,2523,52,2108,52,2240
53,53,53,9453,73,28,73,22,73,30,73,41,73,38,73,35,73,90,73,63,73,84,73,41,73,30,73,28,73,261,73,328,73,287,73,2597,73,2221,73,2322
54,54,50,9100,63,47,63,32,63,53,63,55,63,49,63,45,63,117,63,69,63,90,63,59,63,43,63,38,63,280,63,317,63,337,63,2650,63,2229,63,2325
55,55,47,7110,64,34,64,24,64,27,64,39,64,33,64,31,64,64,64,50,64,65,64,36,64,27,64,24,64,258,64,334,64,263,64,2874,64,2378,64,2460
56,56,69,13762,88,45,88,28,88,35,88,61,88,48,88,47,88,90,88,76,88,88,88,50,88,34,88,30,88,274,88,352,88,305,88,2780,88,2260,88,2321
57,57,50,9099,63,56,63,35,63,46,63,50,63,56,63,47,63,98,63,82,63,97,63,115,63,45,63,37,63,320,63,363,63,338,63,2500,63,2085,63,2220
58,58,23,2210,41,25,41,14,41,18,41,20,41,22,41,21,39,50,39,46,39,43,41,22,41,17,41,16,41,194,41,225,41,191,41,2239,41,2055,41,2112
59,59,50,8284,70,30,70,22,70,25,70,36,70,37,70,35,70,74,70,59,70,66,70,29,70,27,70,23,70,212,70,266,70,222,70,2176,70,1862,70,1943
60,60,50,8334,70,29,70,23,70,26,70,32,70,29,70,33,70,67,70,54,70,91,70,34,70,28,70,22,70,203,70,242,70,216,70,2197,70,2030,70,2188
61,61,51,8276,60,30,60,23,60,25,60,29,60,34,60,33,60,83,60,71,60,105,60,30,60,28,60,24,60,252,60,284,60,253,60,1577,60,1330,60,1413
62,62,43,6356,52,41,52,81,52,39,52,46,52,45,52,41,52,90,52,77,52,87,52,46,52,41,52,36,52,326,52,404,52,378,52,2179,52,2014,52,2109
63,63,43,6342,52,39,52,34,52,92,52,44,52,51,52,44,52,85,52,77,52,75,52,47,52,40,52,36,52,292,52,334,52,272,52,2600,52,2118,52,2220
64,64,43,6326,52,43,52,43,52,41,52,46,52,49,52,42,52,86,52,78,52,74,52,46,52,38,52,87,52,283,52,363,52,280,52,2344,52,2148,52,2246
65,65,55,9817,70,144,70,110,70,164,70,186,70,150,70,138,70,281,70,193,70,205,70,153,70,111,70,127,70,301,70,442,70,291,70,4203,70,3935,70,4132
66,66,54,9716,74,44,74,28,74,24,74,48,74,48,74,38,74,81,74,72,74,78,74,39,74,29,74,34,74,232,74,346,74,229,74,3017,74,2335,74,2427
67,67,55,10024,75,105,75,24,75,27,75,53,75,40,75,37,75,76,75,77,75,75,75,35,75,38,75,28,75,289,75,391,75,299,75,2932,75,2125,75,2216
68,68,43,6266,52,53,52,33,52,39,52,71,52,45,52,44,52,72,52,79,52,79,52,52,52,54,52,37,52,297,52,366,52,369,52,2614,52,2074,52,2188
69,69,53,9481,73,37,73,27,73,30,73,42,73,36,73,36,73,207,73,76,73,70,73,34,73,34,73,27,73,264,73,328,73,277,73,2747,73,2211,73,2337
70,70,50,9173,63,63,63,37,63,49,63,56,63,48,63,45,63,160,63,82,63,80,63,52,63,45,63,39,63,275,63,343,63,288,63,2450,63,2240,63,2320
71,71,47,7085,64,33,64,19,64,31,64,38,64,32,64,33,64,65,64,59,64,59,64,31,64,26,64,23,64,258,64,362,64,255,64,2704,64,2569,64,2498
72,72,69,13834,88,45,88,29,88,31,88,53,88,45,88,46,88,123,88,82,88,84,88,48,88,33,88,31,88,276,88,392,88,288,88,2484,88,2250,88,2390
73,73,50,9165,63,49,63,35,63,41,63,51,63,47,63,48,63,143,63,81,63,84,63,60,63,48,63,39,63,313,63,414,63,317,63,2293,63,2086,63,2341
74,74,23,2212,41,19,41,14,41,15,41,25,41,21,41,20,39,64,39,38,39,42,41,22,41,22,41,17,41,189,41,251,41,196,41,2348,41,2076,41,2147
75,75,50,8311,70,28,70,21,70,21,70,39,70,40,70,36,70,91,70,57,70,60,70,29,70,28,70,23,70,218,70,387,70,210,70,2062,70,1842,70,1931
76,76,50,8284,70,30,70,22,70,21,70,31,70,29,70,30,70,230,70,54,70,62,70,36,70,28,70,21,70,196,70,228,70,259,70,2461,70,2058,70,2136
77,77,51,8297,60,31,60,22,60,24,60,36,60,34,60,33,60,489,60,69,60,79,60,37,60,32,60,23,60,243,60,580,60,256,60,1601,60,1328,60,1395
78,78,43,6340,52,50,52,33,52,37,52,46,52,42,52,41,52,259,52,74,52,88,52,55,52,42,52,38,52,321,52,520,52,322,52,2385,52,1974,52,2063
79,79,43,6399,52,61,52,31,52,38,52,53,52,49,52,52,52,192,52,73,52,90,52,53,52,37,52,34,52,273,52,339,52,273,52,2558,52,2146,52,2234
80,80,43,6352,52,54,52,40,52,35,52,53,52,54,52,50,52,185,52,67,52,95,52,48,52,38,52,39,52,326,52,318,52,295,52,2524,52,2273,52,2221
81,81,55,9788,70,136,70,114,70,105,70,155,70,150,70,148,70,442,70,195,70,212,70,149,70,116,70,103,70,292,70,342,70,292,70,4384,70,4204,70,4086
82,82,54,9737,74,34,74,21,74,24,74,45,74,41,74,42,74,93,74,76,74,72,74,37,74,27,74,28,74,231,74,263,74,237,74,3089,74,2337,74,2477
83,83,55,9940,75,27,75,22,75,23,75,35,75,36,75,36,75,84,75,69,75,67,75,39,75,29,75,22,75,299,75,346,75,355,75,2471,75,2155,75,2255
84,84,43,6357,52,37,52,40,52,30,52,43,52,49,52,42,52,93,52,71,52,74,52,50,52,41,52,34,52,312,52,813,52,315,52,2490,52,2079,52,2158
85,85,53,9617,73,32,73,26,73,23,73,37,73,36,73,39,73,83,73,73,73,84,73,37,73,76,73,24,73,268,73,346,73,265,73,2624,73,2264,73,2310
86,86,50,9169,63,41,63,36,63,37,63,48,63,49,63,50,63,88,63,80,63,100,63,53,63,43,63,35,63,273,63,320,63,268,63,2682,63,2217,63,2290
87,87,47,7098,64,27,64,21,64,20,64,35,64,30,64,32,64,60,64,58,64,66,64,33,64,32,64,23,64,255,64,296,64,246,64,2765,64,2332,64,2431
88,88,69,13878,88,34,88,32,88,29,88,55,88,48,88,45,88,88,88,82,88,91,88,47,88,42,88,31,88,284,88,330,88,296,88,2722,88,2221,88,2290
89,89,50,9224,63,40,63,37,63,34,63,66,63,49,63,53,63,88,63,81,63,89,63,56,63,47,63,36,63,325,63,387,63,330,63,2461,63,2039,63,2146
90,90,23,2221,41,18,41,16,41,14,41,21,41,21,41,21,39,49,39,43,39,47,41,21,41,19,41,16,41,190,41,234,41,200,41,2381,41,2024,41,2110
91,91,50,8298,70,34,70,28,70,23,70,33,70,34,70,33,70,72,70,58,70,67,70,39,70,30,70,23,70,216,70,258,70,266,70,2148,70,1861,70,1928
92,92,50,8318,70,30,70,24,70,21,70,38,70,35,70,31,70,64,70,55,70,58,70,34,70,29,70,22,70,196,70,238,70,238,70,2340,70,2024,70,2102
93,93,51,8251,60,25,60,23,60,20,60,38,60,34,60,31,60,71,60,69,60,66,60,36,60,32,60,24,60,249,60,280,60,268,60,1586,60,1358,60,1380
94,94,43,6369,52,39,52,32,52,31,52,56,52,44,52,43,52,81,52,74,52,75,52,51,52,46,52,35,52,301,52,337,52,376,52,2444,52,2067,52,2109
95,95,43,6363,52,33,52,34,52,43,52,51,52,52,52,50,52,93,52,82,52,79,52,52,52,53,52,34,52,282,52,346,52,291,52,2605,52,2162,52,2238
96,96,46,6593,62,27,62,24,62,25,62,36,62,36,62,32,62,66,62,62,62,75,62,30,62,31,62,22,62,213,62,285,62,205,62,2706,62,2250,62,2420
97,97,55,9897,70,118,70,103,70,119,70,146,70,145,70,138,70,212,70,191,70,206,70,239,70,159,70,102,70,299,70,335,70,281,70,4329,70,3994,70,4166
98,98,54,9593,74,32,74,26,74,25,74,40,74,39,74,42,74,84,74,73,74,78,74,38,74,35,74,32,74,235,74,287,74,232,74,2838,74,2339,74,2436
99,99,55,9901,75,32,75,22,75,25,75,37,75,37,75,36,75,72,75,69,75,78,75,40,75,36,75,29,75,287,75,419,75,349,75,2499,75,2140,75,2215
