,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
54,54,9,144,12,2,12,2,12,2,10,9,10,7,10,4,10,9,10,9,10,10,12,3,12,2,12,2,10,4,10,4,10,4,10,11,10,9,10,8
55,55,24,522,29,5,29,4,29,4,29,11,29,7,29,8,25,10,25,14,25,16,29,5,29,5,29,4,29,8,29,7,29,6,25,13,25,9,25,10
56,56,24,479,24,10,24,6,24,8,24,20,24,13,24,14,24,14,24,15,24,18,24,12,24,8,24,7,24,12,24,11,24,14,24,29,24,15,24,15
57,57,6,94,8,2,8,2,8,2,8,3,8,1,8,2,8,5,8,6,8,8,8,3,8,3,8,1,8,1,8,1,8,2,8,7,8,7,8,6
58,58,11,195,13,5,13,2,13,3,13,4,13,3,13,2,15,6,15,7,15,10,13,5,13,3,13,3,13,3,13,4,13,5,15,7,15,5,15,5
59,59,8,128,9,3,9,2,9,2,9,4,9,2,9,2,10,7,10,8,10,9,9,3,9,4,9,1,9,2,9,1,9,3,10,9,10,8,10,7
60,60,12,182,15,2,15,2,15,2,15,4,15,2,15,2,15,8,15,7,15,7,15,5,15,3,15,2,15,2,15,3,15,2,15,10,15,7,15,7
61,61,12,196,13,4,13,3,13,3,13,4,13,3,13,4,13,6,13,7,13,8,13,5,13,3,13,3,13,3,13,2,13,4,13,10,13,8,13,6
62,62,5,95,7,2,7,2,7,3,7,4,7,1,7,3,7,8,7,8,7,9,7,3,7,2,7,6,7,2,7,3,7,2,7,9,7,7,7,7
63,63,55,1828,58,165,58,141,58,149,58,474,58,260,58,282,57,362,57,380,57,426,58,221,58,189,58,152,58,235,58,254,58,242,57,462,57,356,57,366
64,64,18,349,21,6,21,6,21,8,21,20,21,12,21,15,21,17,21,17,21,18,21,11,21,9,21,6,21,10,21,13,21,10,21,20,21,17,21,17
65,65,9,163,11,2,11,1,11,1,13,3,13,2,13,3,13,6,13,7,13,6,11,2,11,4,11,2,13,3,13,3,13,2,13,7,13,5,13,6
66,66,7,113,10,1,10,2,10,2,8,6,8,18,8,5,8,8,8,8,8,9,10,2,10,2,10,4,8,3,8,3,8,3,8,10,8,9,8,8
67,67,6,106,9,1,9,1,9,1,9,3,9,1,9,3,9,8,9,7,9,8,9,3,9,3,9,4,9,2,9,2,9,2,9,10,9,7,9,7
68,68,6,114,6,1,6,1,6,1,6,2,6,3,6,2,6,5,6,5,6,6,6,2,6,1,6,2,6,1,6,2,6,1,6,5,6,4,6,4
69,69,11,177,13,3,13,3,13,4,13,11,13,4,13,7,13,11,13,12,13,12,13,6,13,7,13,5,13,4,13,6,13,4,13,15,13,12,13,13
70,70,14,257,14,2,14,1,14,3,14,7,14,3,14,4,15,9,15,8,15,8,14,2,14,3,14,3,14,3,14,6,14,3,15,8,15,7,15,7
71,71,11,176,12,2,12,3,12,2,12,7,12,3,12,3,12,5,12,5,12,6,12,4,12,5,12,5,12,3,12,4,12,3,12,6,12,5,12,5
72,72,17,322,17,3,17,2,17,3,17,8,17,3,17,4,17,8,17,9,17,8,17,4,17,3,17,3,17,4,17,4,17,4,17,10,17,8,17,8
73,73,20,418,20,3,20,2,20,3,20,10,20,5,20,5,20,7,20,6,20,6,20,3,20,4,20,3,20,4,20,6,20,5,20,7,20,6,20,6
74,74,7,181,10,2,10,3,10,2,10,6,10,3,10,5,7,8,7,7,7,7,10,4,10,5,10,3,10,3,10,4,10,4,7,8,7,6,7,6
75,75,8,164,10,2,10,3,10,4,10,6,10,3,10,3,10,10,10,9,10,8,10,3,10,4,10,4,10,3,10,4,10,4,10,10,10,20,10,10
76,76,7,163,10,2,10,2,10,3,10,8,10,3,10,3,7,8,7,7,7,6,10,4,10,5,10,3,10,3,10,3,10,2,7,8,7,5,7,6
77,77,3,51,4,3,4,3,4,3,4,6,4,2,4,4,4,573,4,581,4,682,4,5,4,5,4,3,4,2,4,6,4,3,4,852,4,585,4,599
78,78,5,84,7,1,7,1,7,1,7,3,7,2,7,2,7,6,7,7,7,7,7,3,7,2,7,1,7,2,7,3,7,2,7,8,7,6,7,5
79,79,7,120,8,3,8,1,8,2,8,4,8,4,8,3,8,8,8,8,8,11,8,9,8,5,8,2,8,2,8,4,8,2,8,9,8,10,8,8
80,80,6,126,9,2,9,2,9,3,9,3,9,4,9,3,6,5,6,6,6,7,9,6,9,5,9,3,9,2,9,8,9,4,6,6,6,9,6,5
81,81,20,454,22,3,22,4,22,5,22,8,22,8,22,5,22,8,22,9,22,11,22,8,22,6,22,5,22,6,22,17,22,5,22,11,22,8,22,9
