,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
18,18,22,1267,23,1834,23,1785,23,1297,23,1954,23,1818,23,1757,23,4929,23,1547,23,2337,23,1176,23,2253,23,1343,23,1455,23,1989,23,2554,23,2358,23,2032,23,1804
19,19,37,2975,38,2556,38,2896,38,1786,38,1996,38,1790,38,1737,38,3797,38,1568,38,2318,38,1587,38,3381,38,1850,38,1558,38,2837,38,3603,38,2345,38,2047,38,1787
20,20,27,1764,28,2532,28,2387,28,1957,28,1819,28,1900,28,1762,28,2866,28,1567,28,2563,28,1605,28,3240,28,1864,28,1570,28,3570,28,2541,28,2357,28,2074,28,1805
21,21,45,4160,46,2505,46,2503,46,1789,46,1980,46,1998,46,1828,46,2284,46,1654,46,2456,46,1727,46,2622,46,1825,46,1545,46,4274,46,2248,46,2414,46,2066,46,1798
22,22,29,1983,30,2543,30,2823,30,1785,30,2003,30,1994,30,1982,30,2042,30,1561,30,2142,30,1873,30,2352,30,1931,30,1581,30,4036,30,2429,30,3219,30,2069,30,1775
23,23,32,2422,33,2671,33,3150,33,1893,33,1853,33,1898,33,2732,33,1848,33,1571,33,2056,33,1593,33,2025,33,2715,33,1580,33,1967,33,2753,33,2917,33,2089,33,1772
24,24,12,494,13,4,13,4,13,3,13,11,13,12,13,16,13,70,13,40,13,49,13,3,13,4,13,4,13,21,13,21,13,29,13,1379,13,1142,13,1033
25,25,10,376,11,2,11,2,11,1,11,3,11,3,11,4,11,14,11,10,11,13,11,1,11,2,11,2,11,9,11,11,11,11,11,135,11,116,11,103
26,26,114,21658,115,2611,115,2910,115,1837,115,1872,115,2177,115,3280,115,2405,115,2021,115,2394,115,1594,115,2183,115,1999,115,1602,115,2082,115,2232,115,2620,115,2157,115,1870
27,27,36,2806,37,2630,37,2312,37,1867,37,1807,37,2121,37,2042,37,1867,37,1704,37,2586,37,1688,37,2053,37,2116,37,1577,37,1835,37,1990,37,2402,37,2060,37,1814
28,28,31,2182,32,2571,32,2416,32,1950,32,1761,32,2119,32,1813,32,1980,32,1555,32,2346,32,1676,32,2192,32,2971,32,1542,32,1780,32,1925,32,2328,32,2073,32,1839
29,29,39,3331,40,2541,40,2346,40,2055,40,1812,40,2210,40,1918,40,1916,40,1601,40,2100,40,1685,40,2064,40,2953,40,1546,40,1791,40,2509,40,2346,40,2093,40,1798
30,30,23,1346,24,2112,24,1963,24,1515,24,1768,24,2105,24,1713,24,2172,24,1650,24,2275,24,1577,24,1688,24,1594,24,1521,24,1956,24,2065,24,2403,24,2053,24,1778
31,31,16,763,17,57,17,53,17,49,17,225,17,266,17,246,17,778,17,668,17,852,17,44,17,56,17,50,17,205,17,226,17,216,17,1327,17,1198,17,1083
32,32,44,3942,45,2567,45,2327,45,1795,45,1839,45,2303,45,1888,45,1970,45,2194,45,2337,45,1694,45,1927,45,2522,45,1555,45,1794,45,1817,45,2335,45,2058,45,1790
33,33,51,5118,52,2522,52,2239,52,1813,52,1816,52,2178,52,1813,52,2128,52,1796,52,2437,52,1676,52,2146,52,1909,52,1563,52,1777,52,2706,52,2655,52,2127,52,1789
34,34,13,558,14,6,14,6,14,7,14,19,14,27,14,20,14,122,14,101,14,134,14,6,14,8,14,5,14,40,14,45,14,47,14,2104,14,1778,14,1486
35,35,32,2336,33,2564,33,1993,33,1829,33,1790,33,2108,33,2064,33,1875,33,2192,33,2168,33,1741,33,2183,33,1970,33,1551,33,1790,33,3874,33,2299,33,2108,33,1807
36,36,27,1768,28,2452,28,2012,28,1811,28,1779,28,2466,28,1986,28,1929,28,1788,28,2406,28,1686,28,2676,28,1951,28,1588,28,1985,28,3202,28,2314,28,2072,28,1776
37,37,23,1360,24,2070,24,1727,24,1582,24,1752,24,1876,24,1929,24,2067,24,1669,24,2187,24,1433,24,2300,24,1585,24,1519,24,1867,24,2329,24,2418,24,2088,24,1764
38,38,15,696,16,33,16,32,16,19,16,111,16,111,16,114,16,510,16,422,16,540,16,18,16,32,16,20,16,96,16,153,16,271,16,1421,16,1185,16,1049
39,39,33,2461,34,2479,34,2445,34,1796,34,1803,34,1910,34,1779,34,2060,34,1760,34,2068,34,1762,34,2631,34,2236,34,1531,34,2434,34,1811,34,2384,34,2119,34,1789
40,40,14,622,15,12,15,11,15,8,15,43,15,65,15,47,15,261,15,216,15,265,15,12,15,15,15,11,15,44,15,55,15,47,15,1217,15,1184,15,1078
41,41,29,1976,30,2594,30,2477,30,1787,30,1818,30,1861,30,1975,30,1945,30,1616,30,2260,30,1733,30,2629,30,2649,30,1558,30,2086,30,1916,30,2851,30,2039,30,1794
42,42,25,1556,26,2476,26,2187,26,1762,26,1957,26,2004,26,1737,26,1956,26,1727,26,2108,26,1757,26,2561,26,2138,26,1549,26,2102,26,2333,26,2911,26,2092,26,1790
43,43,11,436,12,2,12,2,12,2,12,7,12,7,12,5,12,24,12,20,12,20,12,2,12,2,12,2,12,20,12,23,12,37,12,627,12,477,12,430
44,44,24,1458,25,2397,25,1979,25,1675,25,1858,25,2023,25,1746,25,2362,25,1853,25,2315,25,1688,25,2427,25,1916,25,1551,25,2116,25,2515,25,3626,25,2231,25,1945
45,45,31,2204,32,2594,32,2016,32,1771,32,2016,32,2256,32,1739,32,1975,32,1754,32,2298,32,1778,32,2618,32,1997,32,1601,32,2544,32,1813,32,2873,32,2057,32,1784
46,46,39,3237,40,2484,40,1961,40,1790,40,1877,40,2252,40,1742,40,2960,40,1926,40,2595,40,1805,40,2816,40,1918,40,1546,40,2025,40,1759,40,2860,40,2069,40,1801
47,47,64,7752,65,2663,65,2225,65,1785,65,1897,65,2346,65,1729,65,3195,65,2000,65,2212,65,1904,65,3115,65,2403,65,1561,65,2522,65,1745,65,2825,65,2079,65,1812
48,48,30,2097,31,2541,31,2190,31,1772,31,2108,31,2428,31,1799,31,2556,31,1742,31,2216,31,1975,31,3113,31,3065,31,1592,31,3103,31,1790,31,2795,31,2080,31,1837
49,49,31,2223,32,2618,32,2177,32,1805,32,2317,32,2193,32,1847,32,2146,32,1600,32,2322,32,1978,32,3338,32,3996,32,1564,32,2016,32,1739,32,2782,32,2059,32,1802
50,50,13,555,14,10,14,6,14,5,14,24,14,31,14,22,14,158,14,103,14,132,14,5,14,9,14,12,14,40,14,50,14,42,14,2429,14,1706,14,1495
51,51,21,1177,22,1421,22,1216,22,1043,22,2810,22,2116,22,1529,22,3052,22,1964,22,2381,22,1017,22,1820,22,1728,22,1319,22,1554,22,1405,22,2770,22,2008,22,1730
52,52,15,694,16,23,16,19,16,23,16,113,16,130,16,103,16,801,16,576,16,496,16,19,16,32,16,22,16,95,16,113,16,102,16,1617,16,1202,16,1059
53,53,118,23005,119,2612,119,2059,119,1837,119,2165,119,3126,119,2034,119,2774,119,2446,119,2507,119,1804,119,3483,119,2273,119,1597,119,1932,119,1950,119,3174,119,2163,119,1888
54,54,35,2690,36,2563,36,2117,36,1779,36,2847,36,2796,36,1838,36,3334,36,1889,36,2157,36,1777,36,3222,36,2099,36,1546,36,1849,36,1695,36,2771,36,2060,36,1793
55,55,51,5119,52,2880,52,2876,52,1857,52,2159,52,2669,52,1852,52,2218,52,1790,52,2344,52,1759,52,2632,52,2361,52,1578,52,1799,52,1803,52,3005,52,2072,52,1800
56,56,49,4795,50,2543,50,3098,50,1796,50,1944,50,2244,50,1712,50,3294,50,1869,50,2431,50,1843,50,2746,50,2136,50,1552,50,1968,50,2419,50,2858,50,2051,50,1861
57,57,26,1657,27,2622,27,2643,27,1789,27,2407,27,2390,27,1808,27,5769,27,1676,27,2161,27,1683,27,2634,27,2059,27,1559,27,1810,27,2048,27,2894,27,2055,27,1793
58,58,51,5181,52,2560,52,3277,52,1799,52,2042,52,2376,52,1808,52,4153,52,1752,52,2372,52,1779,52,2846,52,2082,52,1698,52,1878,52,2315,52,2830,52,2081,52,1811
59,59,92,14699,93,2568,93,2690,93,1804,93,2629,93,2271,93,1823,93,4689,93,1938,93,2359,93,2153,93,2890,93,2151,93,1588,93,2359,93,2540,93,3082,93,2102,93,1871
60,60,25,1562,26,2485,26,2435,26,1755,26,2441,26,2088,26,1856,26,4042,26,1820,26,2244,26,2177,26,2962,26,2038,26,1552,26,1825,26,1795,26,2324,26,2060,26,1780
61,61,13,552,14,7,14,5,14,5,14,39,14,28,14,29,14,257,14,112,14,123,14,5,14,10,14,6,14,44,14,48,14,45,14,2003,14,1760,14,1491
62,62,27,1759,28,2722,28,2468,28,1792,28,2085,28,2277,28,1964,28,2841,28,1722,28,2221,28,1923,28,2849,28,2233,28,1592,28,1770,28,2543,28,2498,28,2034,28,1813
63,63,21,1184,22,1424,22,1946,22,1044,22,1660,22,1963,22,1562,22,2289,22,1590,22,2228,22,1042,22,1202,22,1273,22,1308,22,1568,22,1949,22,2328,22,1997,22,1758
64,64,28,1870,29,2543,29,2588,29,1801,29,1878,29,2164,29,1748,29,2992,29,1605,29,2437,29,1990,29,3169,29,2204,29,1545,29,1938,29,2643,29,2374,29,2104,29,1780
65,65,24,1455,25,2439,25,2272,25,1674,25,1922,25,1826,25,2277,25,1975,25,1652,25,2177,25,1831,25,2911,25,2140,25,1536,25,1972,25,3004,25,2308,25,2054,25,1799
66,66,27,1760,28,2516,28,2143,28,1813,28,1850,28,1893,28,1748,28,2438,28,1812,28,2035,28,2027,28,3209,28,2027,28,1539,28,1792,28,2306,28,2296,28,2080,28,1806
67,67,43,3825,44,2996,44,2270,44,1856,44,1847,44,2245,44,1756,44,1889,44,1792,44,2018,44,1955,44,3300,44,1950,44,1549,44,1827,44,1957,44,2389,44,2080,44,1806
68,68,35,2698,36,2801,36,2165,36,1797,36,1814,36,1936,36,1888,36,2301,36,1800,36,2312,36,1758,36,3035,36,2136,36,1554,36,1982,36,1776,36,2339,36,2101,36,1807
69,69,44,3999,45,3143,45,2169,45,1796,45,1907,45,1991,45,1725,45,2418,45,1761,45,2265,45,1777,45,3222,45,2269,45,1559,45,1915,45,1770,45,2697,45,2063,45,1800
70,70,23,1359,24,2265,24,1828,24,1518,24,1849,24,2252,24,1684,24,2481,24,1679,24,2097,24,1818,24,2735,24,1777,24,1515,24,1771,24,1939,24,3142,24,2039,24,1788
71,71,67,8372,68,2985,68,2078,68,1825,68,2036,68,2226,68,1727,68,2039,68,1810,68,2320,68,1958,68,2992,68,1957,68,1570,68,1770,68,1966,68,2853,68,2080,68,1791
72,72,63,7535,64,4265,64,2121,64,1825,64,2107,64,2122,64,1750,64,1992,64,1893,64,2413,64,1980,64,2866,64,1974,64,1584,64,1787,64,1956,64,2896,64,2111,64,1809
73,73,53,5555,54,3089,54,2140,54,1813,54,2856,54,2066,54,1717,54,1901,54,1685,54,2240,54,1777,54,3267,54,2109,54,1551,54,1853,54,1763,54,2849,54,2077,54,1809
74,74,45,4133,46,2422,46,2164,46,1837,46,2211,46,2145,46,1739,46,1768,46,1608,46,2303,46,1865,46,3024,46,2186,46,1579,46,1767,46,1977,46,2846,46,2059,46,1791
75,75,53,5471,54,2847,54,2088,54,1803,54,2001,54,2299,54,1721,54,1756,54,1618,54,2251,54,2013,54,2602,54,2175,54,1618,54,1778,54,1807,54,2993,54,2069,54,1803
76,76,130,27549,131,3066,131,2121,131,1921,131,2099,131,2468,131,1779,131,1819,131,1734,131,2487,131,1927,131,3705,131,2730,131,1622,131,1845,131,1906,131,3048,131,2163,131,1980
77,77,63,7553,64,2186,64,2240,64,1815,64,3248,64,2332,64,1732,64,1746,64,1721,64,2416,64,2494,64,3433,64,2397,64,1567,64,1833,64,1666,64,2846,64,2087,64,1837
78,78,33,2459,34,2274,34,2130,34,1806,34,3194,34,2484,34,1721,34,1809,34,1740,34,2083,34,1961,34,2989,34,2054,34,1529,34,1860,34,1688,34,3134,34,2063,34,1798
79,79,44,4012,45,2176,45,2072,45,1789,45,2536,45,2470,45,1846,45,1723,45,2205,45,2118,45,2053,45,3172,45,2013,45,1586,45,2050,45,2640,45,3071,45,2080,45,1866
80,80,29,1985,30,2234,30,2060,30,1822,30,2537,30,2139,30,1852,30,1785,30,1695,30,2025,30,2009,30,3379,30,2053,30,1650,30,2000,30,2554,30,3106,30,2071,30,1787
81,81,29,1981,30,2176,30,2134,30,1804,30,2720,30,1991,30,1815,30,1719,30,1836,30,2101,30,2063,30,4257,30,2061,30,1627,30,1859,30,2282,30,2828,30,2051,30,1839
82,82,38,3116,39,2144,39,2075,39,1806,39,2055,39,2047,39,1751,39,1731,39,1638,39,2297,39,2096,39,4301,39,1941,39,1570,39,1861,39,1929,39,2433,39,2149,39,1806
83,83,64,7713,65,2413,65,2089,65,1787,65,2368,65,2419,65,1749,65,1725,65,2053,65,2300,65,2105,65,4475,65,2013,65,1592,65,1890,65,1781,65,2485,65,2078,65,1812
84,84,44,4004,45,2307,45,2189,45,1846,45,2362,45,2036,45,1708,45,1702,45,2887,45,2342,45,2514,45,4561,45,2670,45,1621,45,1909,45,1766,45,2446,45,2236,45,1819
85,85,13,557,14,6,14,6,14,5,14,23,14,26,14,17,14,104,14,108,14,117,14,8,14,9,14,7,14,43,14,47,14,59,14,1892,14,1708,14,1519
86,86,25,1554,26,2307,26,2184,26,1747,26,2485,26,2089,26,1699,26,1725,26,1711,26,2409,26,1878,26,2178,26,1925,26,1608,26,1925,26,1869,26,2935,26,2107,26,1788
87,87,15,698,16,23,16,23,16,20,16,118,16,129,16,104,16,408,16,408,16,488,16,24,16,33,16,20,16,103,16,119,16,117,16,1748,16,1236,16,1027
88,88,25,1567,26,2440,26,2386,26,1893,26,2391,26,2269,26,1879,26,1728,26,2086,26,2325,26,1821,26,2802,26,2019,26,1560,26,2184,26,2043,26,2951,26,2132,26,1797
89,89,121,23970,122,2196,122,2093,122,1833,122,2540,122,2232,122,2022,122,1794,122,2434,122,2545,122,1933,122,2606,122,2163,122,1613,122,2278,122,2212,122,2970,122,2233,122,1893
90,90,34,2556,35,2180,35,2127,35,1821,35,2096,35,1894,35,1773,35,1718,35,1864,35,2270,35,2030,35,3181,35,2057,35,1552,35,2673,35,1887,35,2861,35,2088,35,1794
91,91,31,2169,32,2138,32,2078,32,1817,32,2058,32,1845,32,3056,32,1695,32,2859,32,2282,32,1960,32,3080,32,2110,32,1592,32,2127,32,2860,32,2853,32,2046,32,1807
92,92,39,3211,40,2197,40,2109,40,1804,40,2070,40,1990,40,2003,40,1694,40,1609,40,2625,40,1850,40,3081,40,2250,40,1551,40,1781,40,3008,40,3001,40,2074,40,1783
93,93,38,3093,39,2176,39,2086,39,1916,39,2304,39,1801,39,2015,39,1696,39,1625,39,2190,39,2018,39,3179,39,2604,39,1552,39,2037,39,1751,39,2381,39,2048,39,1787
94,94,39,3253,40,2206,40,2128,40,1792,40,2075,40,1800,40,2040,40,1772,40,2883,40,2144,40,2207,40,2973,40,2406,40,1549,40,2073,40,1871,40,2466,40,2131,40,1847
95,95,63,7544,64,2171,64,2112,64,1805,64,2340,64,1909,64,1892,64,1723,64,2187,64,2106,64,2404,64,2445,64,3040,64,1564,64,2235,64,1727,64,4557,64,2104,64,1836
96,96,45,4152,46,2158,46,2090,46,1795,46,2006,46,2343,46,1869,46,1706,46,1739,46,2167,46,2082,46,2146,46,2373,46,1579,46,2702,46,1822,46,3383,46,2233,46,1803
97,97,31,2210,32,2197,32,2139,32,1795,32,2298,32,2343,32,1756,32,1813,32,1632,32,2190,32,1988,32,2714,32,2486,32,1557,32,1845,32,1697,32,3200,32,2089,32,1781
98,98,32,2328,33,2192,33,2095,33,1801,33,2444,33,2164,33,1746,33,1741,33,1647,33,2196,33,1821,33,2832,33,2494,33,1550,33,2181,33,1690,33,2452,33,2213,33,1789
99,99,19,994,20,494,20,465,20,432,20,1204,20,1382,20,1024,20,1458,20,1499,20,1991,20,536,20,636,20,486,20,968,20,1050,20,1010,20,2107,20,1826,20,1520
100,100,17,832,18,138,18,125,18,106,18,505,18,482,18,656,18,994,18,1033,18,1425,18,108,18,161,18,158,18,380,18,794,18,396,18,1390,18,1217,18,1058
